"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles";"file";"date";"exp"
"B2_01";"G";629;"^ 0.5";1;0.3;"euclidean";0.05;5;20;629;64;"report_2C8+TGF-beta.csv";"2018-10-11";2
"B2_02";"G";982;"^ 0.5";1;0.3;"euclidean";0.05;5;20;982;117;"report_2C8+TGF-beta.csv";"2018-10-11";2
"B2_03";"G";158;"^ 0.5";1;0.3;"euclidean";0.05;5;20;158;59;"report_2C8+TGF-beta.csv";"2018-10-11";2
"C2_01";"G";311;"^ 0.5";1;0.3;"euclidean";0.05;5;20;311;79;"report_2C8+TGF-beta.csv";"2018-10-11";2
"C2_02";"G";460;"^ 0.5";1;0.3;"euclidean";0.05;5;20;460;57;"report_2C8+TGF-beta.csv";"2018-10-11";2
"C2_03";"G";595;"^ 0.5";1;0.3;"euclidean";0.05;5;20;595;58;"report_2C8+TGF-beta.csv";"2018-10-11";2
"D2_01";"G";189;"^ 0.5";1;0.3;"euclidean";0.05;5;20;189;64;"report_2C8+TGF-beta.csv";"2018-10-11";2
"D2_02";"G";446;"^ 0.5";1;0.3;"euclidean";0.05;5;20;446;39;"report_2C8+TGF-beta.csv";"2018-10-11";2
"D2_03";"G";430;"^ 0.5";1;0.3;"euclidean";0.05;5;20;430;47;"report_2C8+TGF-beta.csv";"2018-10-11";2
"E2_01";"G";568;"^ 0.5";1;0.3;"euclidean";0.05;5;20;568;99;"report_2C8+TGF-beta.csv";"2018-10-11";2
"E2_02";"G";573;"^ 0.5";1;0.3;"euclidean";0.05;5;20;573;135;"report_2C8+TGF-beta.csv";"2018-10-11";2
"E2_03";"G";1187;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1187;212;"report_2C8+TGF-beta.csv";"2018-10-11";2
"F2_01";"G";820;"^ 0.5";1;0.3;"euclidean";0.05;5;20;820;151;"report_2C8+TGF-beta.csv";"2018-10-11";2
"F2_02";"G";1199;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1199;270;"report_2C8+TGF-beta.csv";"2018-10-11";2
"F2_03";"G";468;"^ 0.5";1;0.3;"euclidean";0.05;5;20;468;126;"report_2C8+TGF-beta.csv";"2018-10-11";2
"G2_01";"G";442;"^ 0.5";1;0.3;"euclidean";0.05;5;20;442;115;"report_2C8+TGF-beta.csv";"2018-10-11";2
"G2_02";"G";476;"^ 0.5";1;0.3;"euclidean";0.05;5;20;476;94;"report_2C8+TGF-beta.csv";"2018-10-11";2
"G2_03";"G";485;"^ 0.5";1;0.3;"euclidean";0.05;5;20;485;89;"report_2C8+TGF-beta.csv";"2018-10-11";2
"B6_01";"G";909;"^ 0.5";1;0.3;"euclidean";0.05;5;20;909;287;"report_3A7+TGF-beta.csv";"2018-10-11";2
"B6_02";"G";566;"^ 0.5";1;0.3;"euclidean";0.05;5;20;566;156;"report_3A7+TGF-beta.csv";"2018-10-11";2
"B6_03";"G";882;"^ 0.5";1;0.3;"euclidean";0.05;5;20;882;232;"report_3A7+TGF-beta.csv";"2018-10-11";2
"C6_01";"G";771;"^ 0.5";1;0.3;"euclidean";0.05;5;20;771;206;"report_3A7+TGF-beta.csv";"2018-10-11";2
"C6_02";"G";749;"^ 0.5";1;0.3;"euclidean";0.05;5;20;749;193;"report_3A7+TGF-beta.csv";"2018-10-11";2
"C6_03";"G";469;"^ 0.5";1;0.3;"euclidean";0.05;5;20;469;136;"report_3A7+TGF-beta.csv";"2018-10-11";2
"D6_01";"G";478;"^ 0.5";1;0.3;"euclidean";0.05;5;20;478;94;"report_3A7+TGF-beta.csv";"2018-10-11";2
"D6_02";"G";697;"^ 0.5";1;0.3;"euclidean";0.05;5;20;697;97;"report_3A7+TGF-beta.csv";"2018-10-11";2
"D6_03";"G";988;"^ 0.5";1;0.3;"euclidean";0.05;5;20;988;238;"report_3A7+TGF-beta.csv";"2018-10-11";2
"E6_01";"G";381;"^ 0.5";1;0.3;"euclidean";0.05;5;20;381;73;"report_3A7+TGF-beta.csv";"2018-10-11";2
"E6_02";"G";511;"^ 0.5";1;0.3;"euclidean";0.05;5;20;511;93;"report_3A7+TGF-beta.csv";"2018-10-11";2
"E6_03";"G";736;"^ 0.5";1;0.3;"euclidean";0.05;5;20;736;109;"report_3A7+TGF-beta.csv";"2018-10-11";2
"F6_01";"G";669;"^ 0.5";1;0.3;"euclidean";0.05;5;20;669;215;"report_3A7+TGF-beta.csv";"2018-10-11";2
"F6_02";"G";798;"^ 0.5";1;0.3;"euclidean";0.05;5;20;798;204;"report_3A7+TGF-beta.csv";"2018-10-11";2
"F6_03";"G";593;"^ 0.5";1;0.3;"euclidean";0.05;5;20;593;159;"report_3A7+TGF-beta.csv";"2018-10-11";2
"G6_01";"G";814;"^ 0.5";1;0.3;"euclidean";0.05;5;20;814;303;"report_3A7+TGF-beta.csv";"2018-10-11";2
"G6_02";"G";910;"^ 0.5";1;0.3;"euclidean";0.05;5;20;910;304;"report_3A7+TGF-beta.csv";"2018-10-11";2
"G6_03";"G";854;"^ 0.5";1;0.3;"euclidean";0.05;5;20;854;366;"report_3A7+TGF-beta.csv";"2018-10-11";2
"B3_01";"G";917;"^ 0.5";1;0.3;"euclidean";0.05;5;20;917;350;"report_4C9+TGF-beta.csv";"2018-10-11";2
"B3_02";"G";1520;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1520;578;"report_4C9+TGF-beta.csv";"2018-10-11";2
"B3_03";"G";1044;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1044;251;"report_4C9+TGF-beta.csv";"2018-10-11";2
"C3_01";"G";760;"^ 0.5";1;0.3;"euclidean";0.05;5;20;760;180;"report_4C9+TGF-beta.csv";"2018-10-11";2
"C3_02";"G";1263;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1263;417;"report_4C9+TGF-beta.csv";"2018-10-11";2
"C3_03";"G";752;"^ 0.5";1;0.3;"euclidean";0.05;5;20;752;221;"report_4C9+TGF-beta.csv";"2018-10-11";2
"D3_01";"G";958;"^ 0.5";1;0.3;"euclidean";0.05;5;20;958;322;"report_4C9+TGF-beta.csv";"2018-10-11";2
"D3_02";"G";1422;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1422;496;"report_4C9+TGF-beta.csv";"2018-10-11";2
"D3_03";"G";809;"^ 0.5";1;0.3;"euclidean";0.05;5;20;809;249;"report_4C9+TGF-beta.csv";"2018-10-11";2
"E3_01";"G";660;"^ 0.5";1;0.3;"euclidean";0.05;5;20;660;211;"report_4C9+TGF-beta.csv";"2018-10-11";2
"E3_02";"G";1101;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1101;368;"report_4C9+TGF-beta.csv";"2018-10-11";2
"E3_03";"G";1009;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1009;316;"report_4C9+TGF-beta.csv";"2018-10-11";2
"F3_01";"G";796;"^ 0.5";1;0.3;"euclidean";0.05;5;20;796;221;"report_4C9+TGF-beta.csv";"2018-10-11";2
"F3_02";"G";1124;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1124;365;"report_4C9+TGF-beta.csv";"2018-10-11";2
"F3_03";"G";974;"^ 0.5";1;0.3;"euclidean";0.05;5;20;974;345;"report_4C9+TGF-beta.csv";"2018-10-11";2
"G3_01";"G";607;"^ 0.5";1;0.3;"euclidean";0.05;5;20;607;180;"report_4C9+TGF-beta.csv";"2018-10-11";2
"G3_02";"G";944;"^ 0.5";1;0.3;"euclidean";0.05;5;20;944;296;"report_4C9+TGF-beta.csv";"2018-10-11";2
"G3_03";"G";824;"^ 0.5";1;0.3;"euclidean";0.05;5;20;824;271;"report_4C9+TGF-beta.csv";"2018-10-11";2
"B4_01";"G";1012;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1012;261;"report_4E4+TGF-beta.csv";"2018-10-11";2
"B4_02";"G";1232;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1232;438;"report_4E4+TGF-beta.csv";"2018-10-11";2
"B4_03";"G";1057;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1057;240;"report_4E4+TGF-beta.csv";"2018-10-11";2
"C4_01";"G";736;"^ 0.5";1;0.3;"euclidean";0.05;5;20;736;156;"report_4E4+TGF-beta.csv";"2018-10-11";2
"C4_02";"G";676;"^ 0.5";1;0.3;"euclidean";0.05;5;20;676;198;"report_4E4+TGF-beta.csv";"2018-10-11";2
"C4_03";"G";852;"^ 0.5";1;0.3;"euclidean";0.05;5;20;852;312;"report_4E4+TGF-beta.csv";"2018-10-11";2
"D4_01";"G";924;"^ 0.5";1;0.3;"euclidean";0.05;5;20;924;270;"report_4E4+TGF-beta.csv";"2018-10-11";2
"D4_02";"G";1081;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1081;420;"report_4E4+TGF-beta.csv";"2018-10-11";2
"D4_03";"G";956;"^ 0.5";1;0.3;"euclidean";0.05;5;20;956;296;"report_4E4+TGF-beta.csv";"2018-10-11";2
"E4_01";"G";825;"^ 0.5";1;0.3;"euclidean";0.05;5;20;825;205;"report_4E4+TGF-beta.csv";"2018-10-11";2
"E4_02";"G";1034;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1034;143;"report_4E4+TGF-beta.csv";"2018-10-11";2
"E4_03";"G";967;"^ 0.5";1;0.3;"euclidean";0.05;5;20;967;286;"report_4E4+TGF-beta.csv";"2018-10-11";2
"F4_01";"G";593;"^ 0.5";1;0.3;"euclidean";0.05;5;20;593;162;"report_4E4+TGF-beta.csv";"2018-10-11";2
"F4_02";"G";938;"^ 0.5";1;0.3;"euclidean";0.05;5;20;938;286;"report_4E4+TGF-beta.csv";"2018-10-11";2
"F4_03";"G";900;"^ 0.5";1;0.3;"euclidean";0.05;5;20;900;256;"report_4E4+TGF-beta.csv";"2018-10-11";2
"G4_01";"G";1174;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1174;417;"report_4E4+TGF-beta.csv";"2018-10-11";2
"G4_02";"G";1253;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1253;485;"report_4E4+TGF-beta.csv";"2018-10-11";2
"G4_03";"G";1405;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1405;588;"report_4E4+TGF-beta.csv";"2018-10-11";2
"B5_01";"G";782;"^ 0.5";1;0.3;"euclidean";0.05;5;20;782;208;"report_5H7+TGF-beta.csv";"2018-10-11";2
"B5_02";"G";683;"^ 0.5";1;0.3;"euclidean";0.05;5;20;683;273;"report_5H7+TGF-beta.csv";"2018-10-11";2
"B5_03";"G";219;"^ 0.5";1;0.3;"euclidean";0.05;5;20;219;116;"report_5H7+TGF-beta.csv";"2018-10-11";2
"C5_01";"G";852;"^ 0.5";1;0.3;"euclidean";0.05;5;20;852;288;"report_5H7+TGF-beta.csv";"2018-10-11";2
"C5_02";"G";941;"^ 0.5";1;0.3;"euclidean";0.05;5;20;941;310;"report_5H7+TGF-beta.csv";"2018-10-11";2
"C5_03";"G";934;"^ 0.5";1;0.3;"euclidean";0.05;5;20;934;346;"report_5H7+TGF-beta.csv";"2018-10-11";2
"D5_01";"G";472;"^ 0.5";1;0.3;"euclidean";0.05;5;20;472;213;"report_5H7+TGF-beta.csv";"2018-10-11";2
"D5_02";"G";773;"^ 0.5";1;0.3;"euclidean";0.05;5;20;773;293;"report_5H7+TGF-beta.csv";"2018-10-11";2
"D5_03";"G";674;"^ 0.5";1;0.3;"euclidean";0.05;5;20;674;270;"report_5H7+TGF-beta.csv";"2018-10-11";2
"E5_01";"G";425;"^ 0.5";1;0.3;"euclidean";0.05;5;20;425;147;"report_5H7+TGF-beta.csv";"2018-10-11";2
"E5_02";"G";570;"^ 0.5";1;0.3;"euclidean";0.05;5;20;570;267;"report_5H7+TGF-beta.csv";"2018-10-11";2
"E5_03";"G";999;"^ 0.5";1;0.3;"euclidean";0.05;5;20;999;394;"report_5H7+TGF-beta.csv";"2018-10-11";2
"F5_01";"G";824;"^ 0.5";1;0.3;"euclidean";0.05;5;20;824;434;"report_5H7+TGF-beta.csv";"2018-10-11";2
"F5_02";"G";825;"^ 0.5";1;0.3;"euclidean";0.05;5;20;825;391;"report_5H7+TGF-beta.csv";"2018-10-11";2
"F5_03";"G";1152;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1152;534;"report_5H7+TGF-beta.csv";"2018-10-11";2
"G5_01";"G";988;"^ 0.5";1;0.3;"euclidean";0.05;5;20;988;435;"report_5H7+TGF-beta.csv";"2018-10-11";2
"G5_02";"G";1046;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1046;470;"report_5H7+TGF-beta.csv";"2018-10-11";2
"G5_03";"G";1261;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1261;577;"report_5H7+TGF-beta.csv";"2018-10-11";2
"B8_01";"G";561;"^ 0.5";1;0.3;"euclidean";0.05;5;20;561;187;"report_control.csv";"2018-10-11";2
"B8_02";"G";372;"^ 0.5";1;0.3;"euclidean";0.05;5;20;372;112;"report_control.csv";"2018-10-11";2
"B8_03";"G";437;"^ 0.5";1;0.3;"euclidean";0.05;5;20;437;165;"report_control.csv";"2018-10-11";2
"C8_01";"G";519;"^ 0.5";1;0.3;"euclidean";0.05;5;20;519;115;"report_control.csv";"2018-10-11";2
"C8_02";"G";570;"^ 0.5";1;0.3;"euclidean";0.05;5;20;570;163;"report_control.csv";"2018-10-11";2
"C8_03";"G";1064;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1064;227;"report_control.csv";"2018-10-11";2
"D8_01";"G";329;"^ 0.5";1;0.3;"euclidean";0.05;5;20;329;89;"report_control.csv";"2018-10-11";2
"D8_02";"G";755;"^ 0.5";1;0.3;"euclidean";0.05;5;20;755;156;"report_control.csv";"2018-10-11";2
"D8_03";"G";1213;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1213;276;"report_control.csv";"2018-10-11";2
"E8_01";"G";524;"^ 0.5";1;0.3;"euclidean";0.05;5;20;524;128;"report_control.csv";"2018-10-11";2
"E8_02";"G";599;"^ 0.5";1;0.3;"euclidean";0.05;5;20;599;133;"report_control.csv";"2018-10-11";2
"E8_03";"G";355;"^ 0.5";1;0.3;"euclidean";0.05;5;20;355;106;"report_control.csv";"2018-10-11";2
"F8_01";"G";639;"^ 0.5";1;0.3;"euclidean";0.05;5;20;639;122;"report_control.csv";"2018-10-11";2
"F8_02";"G";824;"^ 0.5";1;0.3;"euclidean";0.05;5;20;824;136;"report_control.csv";"2018-10-11";2
"F8_03";"G";1027;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1027;255;"report_control.csv";"2018-10-11";2
"G8_01";"G";539;"^ 0.5";1;0.3;"euclidean";0.05;5;20;539;96;"report_control.csv";"2018-10-11";2
"G8_02";"G";612;"^ 0.5";1;0.3;"euclidean";0.05;5;20;612;81;"report_control.csv";"2018-10-11";2
"G8_03";"G";468;"^ 0.5";1;0.3;"euclidean";0.05;5;20;468;85;"report_control.csv";"2018-10-11";2
"B7_01";"G";594;"^ 0.5";1;0.3;"euclidean";0.05;5;20;594;213;"report_TGF-beta.csv";"2018-10-11";2
"B7_02";"G";1044;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1044;278;"report_TGF-beta.csv";"2018-10-11";2
"B7_03";"G";923;"^ 0.5";1;0.3;"euclidean";0.05;5;20;923;297;"report_TGF-beta.csv";"2018-10-11";2
"C7_01";"G";563;"^ 0.5";1;0.3;"euclidean";0.05;5;20;563;127;"report_TGF-beta.csv";"2018-10-11";2
"C7_02";"G";504;"^ 0.5";1;0.3;"euclidean";0.05;5;20;504;148;"report_TGF-beta.csv";"2018-10-11";2
"C7_03";"G";913;"^ 0.5";1;0.3;"euclidean";0.05;5;20;913;198;"report_TGF-beta.csv";"2018-10-11";2
"D7_01";"G";499;"^ 0.5";1;0.3;"euclidean";0.05;5;20;499;172;"report_TGF-beta.csv";"2018-10-11";2
"D7_02";"G";1079;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1079;271;"report_TGF-beta.csv";"2018-10-11";2
"D7_03";"G";1141;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1141;244;"report_TGF-beta.csv";"2018-10-11";2
"E7_01";"G";387;"^ 0.5";1;0.3;"euclidean";0.05;5;20;387;148;"report_TGF-beta.csv";"2018-10-11";2
"E7_02";"G";739;"^ 0.5";1;0.3;"euclidean";0.05;5;20;739;180;"report_TGF-beta.csv";"2018-10-11";2
"E7_03";"G";882;"^ 0.5";1;0.3;"euclidean";0.05;5;20;882;181;"report_TGF-beta.csv";"2018-10-11";2
"F7_01";"G";368;"^ 0.5";1;0.3;"euclidean";0.05;5;20;368;121;"report_TGF-beta.csv";"2018-10-11";2
"F7_02";"G";787;"^ 0.5";1;0.3;"euclidean";0.05;5;20;787;164;"report_TGF-beta.csv";"2018-10-11";2
"F7_03";"G";884;"^ 0.5";1;0.3;"euclidean";0.05;5;20;884;183;"report_TGF-beta.csv";"2018-10-11";2
"G7_01";"G";627;"^ 0.5";1;0.3;"euclidean";0.05;5;20;627;155;"report_TGF-beta.csv";"2018-10-11";2
"G7_02";"G";457;"^ 0.5";1;0.3;"euclidean";0.05;5;20;457;72;"report_TGF-beta.csv";"2018-10-11";2
"G7_03";"G";605;"^ 0.5";1;0.3;"euclidean";0.05;5;20;605;137;"report_TGF-beta.csv";"2018-10-11";2
